weak,t,model,id,split,squared_residual,squared_gap
depth8,0.9,score_scale_radial,3510,fit,5.4090271354698825,10.792614936089027
depth8,0.9,score_scale_radial,4640,fit,6.007792199804174,12.137094422700828
depth8,0.9,score_scale_radial,1298,fit,5.1101621612402806,7.440830529790784
depth8,0.9,score_scale_radial,708,fit,4.537837889787141,7.268022451422599
depth8,0.9,score_scale_radial,1505,fit,6.070640037347198,9.064646633261333
depth8,0.9,score_scale_radial,2304,fit,4.760535512428938,9.953356896702486
depth8,0.9,score_scale_radial,307,fit,5.537800000494611,8.994106124119217
depth8,0.9,score_scale_radial,4093,fit,5.109736427361987,8.33398623617791
depth8,0.9,score_scale_radial,769,fit,5.1514031742737165,9.174225160935215
depth8,0.9,score_scale_radial,3769,fit,5.254418266829511,10.245992237190968
depth8,0.9,score_scale_radial,1780,fit,5.598704348431976,6.596524035711209
depth8,0.9,score_scale_radial,2797,test,5.3141374466559155,9.564186550392815
depth8,0.9,score_scale_radial,2744,test,5.151402353025485,14.383364996020282
depth8,0.9,score_scale_radial,2114,test,7.139256134979061,11.648870218369726
depth8,0.9,score_scale_radial,843,test,4.67140664518107,10.340247117730819
depth8,0.9,score_scale_radial,3732,test,5.8123842288043,10.869570904520122
depth8,0.9,score_scale_radial,3823,test,5.758051265717885,11.825292180084219
depth8,0.9,score_scale_radial,2922,test,6.340022037458848,12.02205842589344
depth8,0.9,score_scale_radial,1517,test,4.946426428134421,8.508811622179397
depth8,0.9,score_scale_radial,1686,test,4.192458938579898,5.236986433143496
depth8,0.9,score_scale_radial,4998,test,4.1942211486330825,6.653544621074751
depth8,0.9,score_scale_radial,151,test,4.982595828251068,7.072898503087227
depth8,0.9,score_scale_radial,3630,test,6.173064989031741,13.409719497635727
depth8,0.9,score_scale_radial,1841,test,4.661328832769511,6.941987113897753
depth8,0.9,score_scale_radial,3028,test,4.550897594839212,9.900941240476445
depth8,0.9,score_scale_radial,2347,test,4.975488953833413,14.974052181387776
depth8,0.9,score_scale_radial,4021,test,5.169519388439427,10.259772798132383
depth10,0.9,score_scale,713,fit,3.375799748780065,3.843983807931329
depth10,0.9,score_scale,3623,fit,4.095360681032146,5.5914012284344174
depth10,0.9,score_scale,3296,fit,3.689292831687162,6.220832868336184
depth10,0.9,score_scale,4345,fit,3.8311136882629944,4.490133756240515
depth10,0.9,score_scale,2364,fit,3.7149659390586285,4.850691899128062
depth10,0.9,score_scale,3510,fit,4.282645677237188,5.154460133187027
depth10,0.9,score_scale,4640,fit,4.536860027317701,5.688437540297553
depth10,0.9,score_scale,1298,fit,3.833367751213923,3.924043161580986
depth10,0.9,score_scale,708,fit,3.4823456956555043,3.6367470304332223
depth10,0.9,score_scale,1505,fit,3.2350977101556606,4.07869242011679
depth10,0.9,score_scale,2304,fit,3.223585278044631,4.350813748628894
depth10,0.9,score_scale,307,fit,4.263224771665154,4.6785029485926195
depth10,0.9,score_scale,4093,fit,4.06785363852472,4.236190497258759
depth10,0.9,score_scale,769,fit,3.789008236952136,4.3767815860109085
depth10,0.9,score_scale,3769,fit,4.239791034233601,5.085446687398968
depth10,0.9,score_scale,1780,fit,3.8652083239460673,3.329019645158052
depth10,0.9,score_scale,2797,test,4.074770922285294,4.673040709254817
depth10,0.9,score_scale,2744,test,3.995108561671108,6.392116945489269
depth10,0.9,score_scale,2114,test,4.782736988937809,5.629763450681626
depth10,0.9,score_scale,843,test,3.5297880572354545,4.548376438765416
depth10,0.9,score_scale,3732,test,4.190012692112506,5.273995190154883
depth10,0.9,score_scale,3823,test,4.217061700563196,5.738878109284094
depth10,0.9,score_scale,2922,test,4.931870228999401,5.979244374155569
depth10,0.9,score_scale,1517,test,3.687409759214397,4.202878991756883
depth10,0.9,score_scale,1686,test,2.899773749038002,2.6263686518625393
depth10,0.9,score_scale,4998,test,3.1171981558019315,3.2304595574131736
depth10,0.9,score_scale,151,test,3.591267166550586,3.691452172433971
depth10,0.9,score_scale,3630,test,4.446806568130736,6.357787115538246
depth10,0.9,score_scale,1841,test,3.1477188631435653,3.185282310206407
depth10,0.9,score_scale,3028,test,3.6086108222112805,4.839617339892568
depth10,0.9,score_scale,2347,test,4.0001623240703115,6.694136915772248
depth10,0.9,score_scale,4021,test,4.279723666215455,5.190318842013056
depth10,0.9,radial,713,fit,3.822288033257952,3.843983807931329
depth10,0.9,radial,3623,fit,5.611410069253168,5.5914012284344174
depth10,0.9,radial,3296,fit,6.324496573407126,6.220832868336184
depth10,0.9,radial,4345,fit,4.454995353875169,4.490133756240515
depth10,0.9,radial,2364,fit,4.8760249595167355,4.850691899128062
depth10,0.9,radial,3510,fit,5.120764815380632,5.154460133187027
depth10,0.9,radial,4640,fit,5.647944503775949,5.688437540297553
depth10,0.9,radial,1298,fit,3.827648746310002,3.924043161580986
depth10,0.9,radial,708,fit,3.5645434409680465,3.6367470304332223
depth10,0.9,radial,1505,fit,4.1853499173284465,4.07869242011679
depth10,0.9,radial,2304,fit,4.291871956969144,4.350813748628894
depth10,0.9,radial,307,fit,4.62220114065767,4.6785029485926195
depth10,0.9,radial,4093,fit,4.140908403307279,4.236190497258759
depth10,0.9,radial,769,fit,4.336456745094669,4.3767815860109085
depth10,0.9,radial,3769,fit,5.042909287570408,5.085446687398968
depth10,0.9,radial,1780,fit,3.153349733622914,3.329019645158052
depth10,0.9,radial,2797,test,4.606583616565773,4.673040709254817
depth10,0.9,radial,2744,test,6.421933106513692,6.392116945489269
depth10,0.9,radial,2114,test,5.672262495386239,5.629763450681626
depth10,0.9,radial,843,test,4.584403066841006,4.548376438765416
depth10,0.9,radial,3732,test,5.247193065642672,5.273995190154883
depth10,0.9,radial,3823,test,5.791516860924671,5.738878109284094
depth10,0.9,radial,2922,test,5.935750665503841,5.979244374155569
depth10,0.9,radial,1517,test,4.193511992363545,4.202878991756883
depth10,0.9,radial,1686,test,2.5325535848133134,2.6263686518625393
depth10,0.9,radial,4998,test,3.1614815073412172,3.2304595574131736
depth10,0.9,radial,151,test,3.5636185336117916,3.691452172433971
depth10,0.9,radial,3630,test,6.36592666875964,6.357787115538246
depth10,0.9,radial,1841,test,3.1328877850987604,3.185282310206407
depth10,0.9,radial,3028,test,4.793295778652318,4.839617339892568
depth10,0.9,radial,2347,test,6.697784128699453,6.694136915772248
depth10,0.9,radial,4021,test,5.158096706050698,5.190318842013056
depth10,0.9,score_scale_radial,713,fit,3.232185101346818,3.843983807931329
depth10,0.9,score_scale_radial,3623,fit,3.9074168266530602,5.5914012284344174
depth10,0.9,score_scale_radial,3296,fit,3.746220851862627,6.220832868336184
depth10,0.9,score_scale_radial,4345,fit,3.603529968164077,4.490133756240515
depth10,0.9,score_scale_radial,2364,fit,3.6038955110147217,4.850691899128062
depth10,0.9,score_scale_radial,3510,fit,4.045662887215514,5.154460133187027
depth10,0.9,score_scale_radial,4640,fit,4.264338681134452,5.688437540297553
depth10,0.9,score_scale_radial,1298,fit,3.4920983352145347,3.924043161580986
depth10,0.9,score_scale_radial,708,fit,3.1996014983491197,3.6367470304332223
depth10,0.9,score_scale_radial,1505,fit,3.4536888423833307,4.07869242011679
depth10,0.9,score_scale_radial,2304,fit,2.9387348258486767,4.350813748628894
depth10,0.9,score_scale_radial,307,fit,3.9963695934471613,4.6785029485926195
depth10,0.9,score_scale_radial,4093,fit,3.7457395206218194,4.236190497258759
depth10,0.9,score_scale_radial,769,fit,3.542196308287307,4.3767815860109085
depth10,0.9,score_scale_radial,3769,fit,3.995619292500928,5.085446687398968
depth10,0.9,score_scale_radial,1780,fit,3.3799462812899597,3.329019645158052
depth10,0.9,score_scale_radial,2797,test,3.795156075339805,4.673040709254817
depth10,0.9,score_scale_radial,2744,test,3.849428850740982,6.392116945489269
depth10,0.9,score_scale_radial,2114,test,4.7053262413279615,5.629763450681626
depth10,0.9,score_scale_radial,843,test,3.4922658874861887,4.548376438765416
depth10,0.9,score_scale_radial,3732,test,3.961548907355522,5.273995190154883
depth10,0.9,score_scale_radial,3823,test,4.161307248640208,5.738878109284094
depth10,0.9,score_scale_radial,2922,test,4.634718899827689,5.979244374155569
depth10,0.9,score_scale_radial,1517,test,3.5628526071551567,4.202878991756883
depth10,0.9,score_scale_radial,1686,test,2.6126337292208937,2.6263686518625393
depth10,0.9,score_scale_radial,4998,test,2.86870334750121,3.2304595574131736
depth10,0.9,score_scale_radial,151,test,3.1878662392633803,3.691452172433971
depth10,0.9,score_scale_radial,3630,test,4.233953346462624,6.357787115538246
depth10,0.9,score_scale_radial,1841,test,2.9172411555362743,3.185282310206407
depth10,0.9,score_scale_radial,3028,test,3.3219720978827545,4.839617339892568
depth10,0.9,score_scale_radial,2347,test,3.642042707023088,6.694136915772248
depth10,0.9,score_scale_radial,4021,test,4.045861217560001,5.190318842013056
external_v500,0.9,score_scale,713,fit,0.4305225869302947,0.42960487976568273
external_v500,0.9,score_scale,3623,fit,0.6487394951690881,0.6514847093626318
external_v500,0.9,score_scale,3296,fit,0.5416033065563741,0.5452222862125278
external_v500,0.9,score_scale,4345,fit,0.5114856691987444,0.512572941993203
external_v500,0.9,score_scale,2364,fit,0.4408893128989242,0.44079439998586156
external_v500,0.9,score_scale,3510,fit,0.5574344071342596,0.5576134108172991
external_v500,0.9,score_scale,4640,fit,0.4927011556248643,0.4931284825146491
external_v500,0.9,score_scale,1298,fit,0.38252406591050125,0.3835418001624183
external_v500,0.9,score_scale,708,fit,0.3688572492982063,0.3693830787021419
external_v500,0.9,score_scale,1505,fit,0.37434414955160733,0.3718482769071456
external_v500,0.9,score_scale,2304,fit,0.4229142954604052,0.42107451977928106
external_v500,0.9,score_scale,307,fit,0.4660128836822705,0.46666825375675347
external_v500,0.9,score_scale,4093,fit,0.49223224628432527,0.493016836607989
external_v500,0.9,score_scale,769,fit,0.46555527177402833,0.4652158783740239
external_v500,0.9,score_scale,3769,fit,0.5943299709371936,0.5961486710753716
external_v500,0.9,score_scale,1780,fit,0.25810269885538095,0.2574173548331174
external_v500,0.9,score_scale,2797,test,0.51411274237936,0.5161803604134395
external_v500,0.9,score_scale,2744,test,0.6251541020423113,0.6270746158164475
external_v500,0.9,score_scale,2114,test,0.6782551811545159,0.6803986477337458
external_v500,0.9,score_scale,843,test,0.4668886629585491,0.466897318948602
external_v500,0.9,score_scale,3732,test,0.5525829277717207,0.5538727705351958
external_v500,0.9,score_scale,3823,test,0.5936198890912454,0.5949056250456253
external_v500,0.9,score_scale,2922,test,0.6688453484203427,0.6714210837856918
external_v500,0.9,score_scale,1517,test,0.49695694311332694,0.49756228240217093
external_v500,0.9,score_scale,1686,test,0.25572093042029415,0.25542212591094327
external_v500,0.9,score_scale,4998,test,0.3147080008450342,0.31375053267148667
external_v500,0.9,score_scale,151,test,0.4028816460239547,0.40377082239956363
external_v500,0.9,score_scale,3630,test,0.7410270467430521,0.7426834638096544
external_v500,0.9,score_scale,1841,test,0.27743624186371696,0.27765464421816555
external_v500,0.9,score_scale,3028,test,0.36496391512304743,0.3640767591632371
external_v500,0.9,score_scale,2347,test,0.5038316851554012,0.5025651842988855
external_v500,0.9,score_scale,4021,test,0.5381786847930683,0.5377482442426411
external_v500,0.9,radial,713,fit,0.4271296770213479,0.42960487976568273
external_v500,0.9,radial,3623,fit,0.651813693984961,0.6514847093626318
external_v500,0.9,radial,3296,fit,0.5465629452110313,0.5452222862125278
external_v500,0.9,radial,4345,fit,0.5126640590308418,0.512572941993203
external_v500,0.9,radial,2364,fit,0.4389461004549487,0.44079439998586156
external_v500,0.9,radial,3510,fit,0.5578375244135024,0.5576134108172991
external_v500,0.9,radial,4640,fit,0.49350379650316833,0.4931284825146491
external_v500,0.9,radial,1298,fit,0.38238866849284836,0.3835418001624183
external_v500,0.9,radial,708,fit,0.36969307723651923,0.3693830787021419
external_v500,0.9,radial,1505,fit,0.3698701298951531,0.3718482769071456
external_v500,0.9,radial,2304,fit,0.4201448926299806,0.42107451977928106
external_v500,0.9,radial,307,fit,0.4659749875331648,0.46666825375675347
external_v500,0.9,radial,4093,fit,0.49225577093214395,0.493016836607989
external_v500,0.9,radial,769,fit,0.4644309726042886,0.4652158783740239
external_v500,0.9,radial,3769,fit,0.594678827705077,0.5961486710753716
external_v500,0.9,radial,1780,fit,0.256292569131916,0.2574173548331174
external_v500,0.9,radial,2797,test,0.5155199595568328,0.5161803604134395
external_v500,0.9,radial,2744,test,0.6269921335145452,0.6270746158164475
external_v500,0.9,radial,2114,test,0.679222550272228,0.6803986477337458
external_v500,0.9,radial,843,test,0.4671155955396933,0.466897318948602
external_v500,0.9,radial,3732,test,0.5530164558799662,0.5538727705351958
external_v500,0.9,radial,3823,test,0.5943142567753164,0.5949056250456253
external_v500,0.9,radial,2922,test,0.6713148943916606,0.6714210837856918
external_v500,0.9,radial,1517,test,0.4963965900065925,0.49756228240217093
external_v500,0.9,radial,1686,test,0.2547442730932761,0.25542212591094327
external_v500,0.9,radial,4998,test,0.3120988570302643,0.31375053267148667
external_v500,0.9,radial,151,test,0.40325238886919257,0.40377082239956363
external_v500,0.9,radial,3630,test,0.7433111431095314,0.7426834638096544
external_v500,0.9,radial,1841,test,0.277310469263302,0.27765464421816555
external_v500,0.9,radial,3028,test,0.3636122188639541,0.3640767591632371
external_v500,0.9,radial,2347,test,0.5025271367754767,0.5025651842988855
external_v500,0.9,radial,4021,test,0.5363298856604874,0.5377482442426411
external_v500,0.9,score_scale_radial,713,fit,0.4276244919720035,0.42960487976568273
external_v500,0.9,score_scale_radial,3623,fit,0.6477800809985426,0.6514847093626318
external_v500,0.9,score_scale_radial,3296,fit,0.541983913049553,0.5452222862125278
external_v500,0.9,score_scale_radial,4345,fit,0.5109951083057738,0.512572941993203
external_v500,0.9,score_scale_radial,2364,fit,0.4384529703011556,0.44079439998586156
external_v500,0.9,score_scale_radial,3510,fit,0.5576428687784114,0.5576134108172991
external_v500,0.9,score_scale_radial,4640,fit,0.4930501858354732,0.4931284825146491
external_v500,0.9,score_scale_radial,1298,fit,0.38028678115479364,0.3835418001624183
external_v500,0.9,score_scale_radial,708,fit,0.3688679951992921,0.3693830787021419
external_v500,0.9,score_scale_radial,1505,fit,0.37311107584987124,0.3718482769071456
external_v500,0.9,score_scale_radial,2304,fit,0.42273988147631264,0.42107451977928106
external_v500,0.9,score_scale_radial,307,fit,0.4646319727336483,0.46666825375675347
external_v500,0.9,score_scale_radial,4093,fit,0.4907110369790313,0.493016836607989
external_v500,0.9,score_scale_radial,769,fit,0.4645777314990508,0.4652158783740239
external_v500,0.9,score_scale_radial,3769,fit,0.5914187284207144,0.5961486710753716
external_v500,0.9,score_scale_radial,1780,fit,0.25670888377014267,0.2574173548331174
external_v500,0.9,score_scale_radial,2797,test,0.5121436342542433,0.5161803604134395
external_v500,0.9,score_scale_radial,2744,test,0.6244261705850084,0.6270746158164475
external_v500,0.9,score_scale_radial,2114,test,0.6754392457362757,0.6803986477337458
external_v500,0.9,score_scale_radial,843,test,0.4672569294097404,0.466897318948602
external_v500,0.9,score_scale_radial,3732,test,0.5508061568223888,0.5538727705351958
external_v500,0.9,score_scale_radial,3823,test,0.5922743677556384,0.5949056250456253
external_v500,0.9,score_scale_radial,2922,test,0.6673548604167281,0.6714210837856918
external_v500,0.9,score_scale_radial,1517,test,0.4950327716763587,0.49756228240217093
external_v500,0.9,score_scale_radial,1686,test,0.25478061928581197,0.25542212591094327
external_v500,0.9,score_scale_radial,4998,test,0.3128670349914971,0.31375053267148667
