arm,round_index,idea_id,family,role,source,key,reference,solver,strength,theta,parameters,samples,fid,sfid,inception_score,full_calls_per_image,prefix_calls_per_image,auxiliary_full_calls_per_image,sum_batch_gpu_seconds,trajectory_gpu_seconds,decode_gpu_seconds,evaluation_wall_seconds,events_per_image,complete,status,blocked_by_round,gallery_path,contact_sheet_path,noise_sha256,parent_latents_sha256,request_sha256,pixel_mse_previous_mean,latent_delta_rms_previous_mean,latent_cosine_previous_mean,pixel_psnr_previous_mean_db,pixel_psnr_previous_positive_infinity_count,pixel_psnr_previous_from_mean_mse_db,exact_pixel_identity_previous_count,all_images_identical_to_previous,pixel_mse_initial_mean,latent_delta_rms_initial_mean,latent_cosine_initial_mean,pixel_psnr_initial_mean_db,pixel_psnr_initial_positive_infinity_count,pixel_psnr_initial_from_mean_mse_db,exact_pixel_identity_initial_count,all_images_identical_to_initial
i06_ig_cycle_agreement_00,3,6,i06_ig_cycle_agreement,candidate,ig,ig_cycle_agreement,mlp,heun64,0.4,0.5,{},1000,71.75457083360084,212.7027811915891,34.73082733154297,100.0,0.0,4.0,81.73428963078186,67.40332883782685,14.330960792955011,31.162632390856743,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_00/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_00/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,275674d6a4bf0ed7ac60a985ef84f83f72eb5161ef631cb018b5ba182f50efae,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2386.9954841054277,0.7472214335837102,0.5507090473268262,14.835195305867261,0,14.352287634907949,0,False,3747.185232925415,0.8964504155593815,0.3577022020684922,12.801479124024635,0,12.393751989593206,0,False
i06_ig_cycle_agreement_00,4,6,i06_ig_cycle_agreement,candidate,ig,ig_cycle_agreement,mlp,heun64,0.4,0.5,{},1000,73.43471938265623,209.7509381001439,33.70304489135742,100.0,0.0,4.0,81.38012136286125,67.04838889651,14.33173246635124,31.61773418309167,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_00/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_00/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,67d45a5295021484fb2ec40175b51664765d7828c639033448186aff3e979acf,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2416.3248245391846,0.7469454048143848,0.5529339882891354,14.808407937489363,0,14.299250451478718,0,False,4089.7795644124344,0.9182424432237393,0.3294544024087991,12.40269230131511,0,12.013804603273748,0,False
i06_ig_cycle_agreement_00,5,6,i06_ig_cycle_agreement,candidate,ig,ig_cycle_agreement,mlp,heun64,0.4,0.5,{},1000,69.1965667934806,210.96551746488592,34.9885139465332,100.0,0.0,4.0,81.79093468701467,67.45546563761309,14.335469049401581,30.733458186034113,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_00/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i06_ig_cycle_agreement_00/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,143d8af786ce706d2facc852e9a37d08a7c963cd9c6b5dc0ab0614c7681c72cd,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2377.630814676921,0.7435065632098437,0.5574583270963348,14.884618808663056,0,14.369359401882422,0,False,4305.6137023925785,0.9335932381321234,0.30962643759989344,12.164620855101454,0,11.790452983263396,0,False
ig_native_01,0,,ig_native,control,ig,native,native,heun64,0.4,0.0,{},1000,68.74019288647526,208.5496713174914,34.08317184448242,128.0,0.0,0.0,103.48633030196652,89.14304830180481,14.343282000161707,28.395571214146912,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
ig_native_01,1,,ig_native,control,ig,native,native,heun64,0.4,0.0,{},1000,68.41277993471397,207.66182580806674,34.96577453613281,96.0,0.0,0.0,79.91503331018612,65.58321560081095,14.331817709375173,30.102958606090397,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,22b7fdb331af3feb8c7cabeac2c2806f5080f26654c86682d3c67844a9864aa7,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2356.5340415700275,0.7370222419216766,0.5706716155085336,14.979389485017935,0,14.408066430785425,0,False,2356.5340415700275,0.7370222419216766,0.5706716155085336,14.979389485017935,0,14.408066430785425,0,False
ig_native_01,2,,ig_native,control,ig,native,native,heun64,0.4,0.0,{},1000,67.52744724423394,206.88479683026185,36.1645622253418,96.0,0.0,0.0,79.28848348697647,64.94915913324803,14.339324353728443,32.25132708530873,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,81c2bfea5e63cb3560804d6301f8a3bf6d4e516f80bf912641347fd3cf9c5e73,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2304.420940867106,0.7295287100690818,0.5837940746349505,15.117168319930906,0,14.505185477495834,0,False,3141.472132136027,0.8404031087977778,0.4482178447717893,13.675218328747688,0,13.159471494065071,0,False
ig_native_01,3,,ig_native,control,ig,native,native,heun64,0.4,0.0,{},1000,65.05576313596839,207.34288207566976,36.701385498046875,96.0,0.0,0.0,79.64831846999004,65.30991905089468,14.338399419095367,31.413543771021068,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,bcf1d95e99d126b14821697dc60d9491ede90e1e120be5772d617ca929cc304e,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2300.208969894409,0.7246341201865553,0.5931492254600735,15.13956995561363,0,14.513130681766393,0,False,3673.2984642333986,0.8840591396993288,0.39749763659826587,12.98647442880717,0,12.480241436297646,0,False
ig_native_01,4,,ig_native,control,ig,native,native,heun64,0.4,0.0,{},1000,67.44460382373347,204.6621807722679,38.09132385253906,96.0,0.0,0.0,79.5937290689908,65.25314646912739,14.34058259986341,33.26092612417415,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,a824ac539fea35cc59510f71b5737ccbc6c39d23a7b617e4767388e06b756e84,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2322.654253840129,0.7219492816838374,0.6005286375837118,15.117341803553801,0,14.470957945565976,0,False,4048.8538153330487,0.9093071307226415,0.3697037020589316,12.540237570298713,0,12.057482641045084,0,False
ig_native_01,5,,ig_native,control,ig,native,native,heun64,0.4,0.0,{},1000,64.41380054188721,205.70740147002698,37.594058990478516,96.0,0.0,0.0,83.1515417387709,68.79355644574389,14.357985293027014,31.74777348805219,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_native_01/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,2f88aa4b25421f00fd74568c79d36931057f1c3cbebb44a3d228163d9fd2fa8c,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2278.625543162028,0.7148166328911294,0.6109634673983392,15.224177033820053,0,14.55407399399743,0,False,4290.604709457398,0.9274531222144797,0.3504342900238139,12.260296252766523,0,11.80561855752436,0,False
i02_cfg_cycle_transport_00,0,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,0.75,0.5,{},1000,51.24785618138333,211.23674979923953,52.7998046875,244.0,0.0,20.0,176.84887233097106,162.50270224548876,14.3461700854823,29.104093314148486,5.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i02_cfg_cycle_transport_00,1,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,0.75,0.5,{},1000,50.52691516198979,211.45046095089253,52.96269989013672,176.0,0.0,16.0,156.12144933314994,141.69500961434096,14.426439718808979,28.994606893043965,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,635ad88770cab09a6bb1ab4a31f35c938265e935902c5776e5c3da6db70be8e6,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2346.058394180298,0.743563463536954,0.579054125892369,14.920087279784482,0,14.42741543218552,0,False,2346.058394180298,0.743563463536954,0.579054125892369,14.920087279784482,0,14.42741543218552,0,False
i02_cfg_cycle_transport_00,2,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,0.75,0.5,{},1000,49.879773592442405,210.17283148677507,54.569374084472656,176.0,0.0,16.0,148.0337307881564,133.62284300103784,14.410887787118554,31.465448352042586,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,2fd1b938fc6def209374ccdc3ae5e2f369d92e322f4c199504237825284d5681,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2321.9293649495444,0.7411667246573898,0.5824325679465358,14.973037782168092,0,14.472313568689895,0,False,3108.4628129526777,0.8459624823696505,0.4578522274900439,13.638406272762301,0,13.20534684668337,0,False
i02_cfg_cycle_transport_00,3,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,0.75,0.5,{},1000,48.55970984457781,211.73563098253408,54.265472412109375,176.0,0.0,16.0,151.9538635662757,137.5374100273475,14.416453538928181,30.582543537952006,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,518abb934524e9c498563a98f4a11af9a6e6cdfd230a99dd69b70f2715ef6faf,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2312.559824834188,0.7400543083449687,0.5847609568106001,14.985223241524283,0,14.489873843176834,0,False,3638.9633570861815,0.8880899676111633,0.4069225823048292,12.93670589744318,0,12.521026784323743,0,False
i02_cfg_cycle_transport_00,4,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,0.75,0.5,{},1000,48.73467033521848,208.3238560470336,54.66147994995117,176.0,0.0,16.0,153.67662792280316,139.2863387898542,14.390289132948965,31.618424331769347,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,e640214f93dd062ef6b9a875f9a252dfc77cdd2170f58beebacb4f38d2c41f2b,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2339.2384947001137,0.7404189578001111,0.5854026342048162,14.928170556468675,0,14.44005858745802,0,False,3964.921442698161,0.9099964722658139,0.3793694351221672,12.564304973018713,0,12.148457738399323,0,False
i02_cfg_cycle_transport_00,5,2,i02_cfg_cycle_transport,candidate,cfg,cfg_cycle_transport,native,heun64,0.75,0.5,{},1000,47.54224979340586,209.29532447146892,56.35970687866211,176.0,0.0,16.0,162.76954873092473,148.3480105623603,14.421538168564439,33.703504268079996,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i02_cfg_cycle_transport_00/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,a5609c3ad250be666a481cd68b4238880e28c2f563329b0214d876f780ac226d,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2298.4628562723797,0.7372913626025652,0.5886882713179373,15.021265712635323,0,14.51642871030999,0,False,4164.707457061768,0.924615916985329,0.36132479384310334,12.332633717541308,0,11.934958603462057,0,False
i07_ig_cycle_extrapolate_00,0,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.4,0.5,{},1000,66.70348495372082,207.3295875271799,37.02477264404297,134.0,0.0,6.0,108.30472175078467,93.95140358246863,14.353318168316036,30.350563592277467,3.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i07_ig_cycle_extrapolate_00,1,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.4,0.5,{},1000,65.34497572911107,207.1658486316453,37.958457946777344,100.0,0.0,4.0,85.02054774248973,70.68156894482672,14.338978797663003,31.336452017072588,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,29e5f9efb13f4cc98535de59735b1618108d61fb850237542d45383d2c92963d,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2409.8714609832764,0.7399433764621473,0.568627737009135,14.862814638981854,0,14.310864823073263,0,False,2409.8714609832764,0.7399433764621473,0.568627737009135,14.862814638981854,0,14.310864823073263,0,False
i07_ig_cycle_extrapolate_00,2,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.4,0.5,{},1000,63.73797674764842,206.83296914544576,40.317466735839844,100.0,0.0,4.0,85.93303980119526,71.57760108308867,14.355438718106598,30.869935337919742,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,e040adfc1b6ca6ee7ce2eeac825c1670f6d85232d0c4ef66db2e46b11872dd8c,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2394.1303642578123,0.73502511146068,0.5828249719609736,14.93042968587692,0,14.339325661190106,0,False,3238.9621574249268,0.8446735428519191,0.4465273921932809,13.533933480258808,0,13.026744869292195,0,False
i07_ig_cycle_extrapolate_00,3,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.4,0.5,{},1000,62.303945041303905,207.09972628140042,38.901004791259766,100.0,0.0,4.0,84.4275381504558,70.08481593243778,14.342722218018025,30.317095684818923,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,3a07110cd9552268b06c1b386859217e3a62ca5d722a2cb149d37ce7451cfeaa,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2405.8055785573324,0.7318066654386528,0.5932456573467841,14.908096535171158,0,14.318198332802986,0,False,3813.0161820373537,0.8899389121599381,0.3957662970491413,12.809029258382798,0,12.31811712490485,0,False
i07_ig_cycle_extrapolate_00,4,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.4,0.5,{},1000,64.50060173862607,204.33141969665076,39.4084587097168,100.0,0.0,4.0,83.36862532282248,69.03221460431814,14.33641071850434,31.100368381943554,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,e0f2cc854e4ed34da14631522ac64033ee3eaedc5e13d8afd19f4e16473ea14b,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2424.4682682800294,0.7290012843947498,0.602087065697531,14.877881004342715,0,14.284638564753763,0,False,4203.330901387533,0.9153733109306897,0.36850778825732783,12.360870199242894,0,11.894867802867228,0,False
i07_ig_cycle_extrapolate_00,5,7,i07_ig_cycle_extrapolate,candidate,ig,ig_cycle_extrapolate,mlp,heun64,0.4,0.5,{},1000,62.08822161826424,205.1431934862767,39.7594108581543,100.0,0.0,4.0,84.09664141014218,69.74958554748446,14.347055862657726,31.435569166671485,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i07_ig_cycle_extrapolate_00/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,66878400626a169a304cee4bd870b5f8a0044bdf5cdbc8e9d294110cd5440bf0,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2389.6153872070313,0.7218565654374961,0.6138104360621078,14.963633922168428,0,14.347523547546011,0,False,4499.567438354492,0.9346531554661521,0.34924788527657574,12.053768836699838,0,11.599095955737372,0,False
i03_cfg_cycle_antidrift_00,0,3,i03_cfg_cycle_antidrift,candidate,cfg,cfg_cycle_antidrift,native,heun64,0.75,0.5,{},1000,48.947644481185534,211.0144666097675,54.30228042602539,234.0,0.0,10.0,170.0470656310208,155.70230050804093,14.34476512297988,28.40236308798194,5.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_00/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_00/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i03_cfg_cycle_antidrift_00,1,3,i03_cfg_cycle_antidrift,candidate,cfg,cfg_cycle_antidrift,native,heun64,0.75,0.5,{},1000,48.48831895283928,211.34835045946988,54.83958053588867,168.0,0.0,8.0,128.41958498768508,114.04183534765616,14.377749640028924,30.851387874223292,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_00/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_00/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,fe0167d25bdbfb897b08a3353d6ecf22eedfb7e3fca8433574620cf417ddc7fd,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2352.918111445109,0.7438806106311666,0.5769151451313425,14.90715606409209,0,14.414735481697365,0,False,2352.918111445109,0.7438806106311666,0.5769151451313425,14.90715606409209,0,14.414735481697365,0,False
i03_cfg_cycle_antidrift_00,2,3,i03_cfg_cycle_antidrift,candidate,cfg,cfg_cycle_antidrift,native,heun64,0.75,0.5,{},1000,48.200393252575736,210.41647656281032,56.96931838989258,168.0,0.0,8.0,126.61997082782909,112.26559447776526,14.35437635006383,31.139583614189178,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_00/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_00/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,fd145ff0edd391965c51e13830b036a6b3a49fafce70589896999cee92080469,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2339.2586805013016,0.7425581936883068,0.5783792621663663,14.937438900190966,0,14.440021111397908,0,False,3124.4819271697997,0.8468755288072114,0.45391863135964367,13.615588690164202,0,13.18302343931415,0,False
