x,target,strong,weak,guided_power,density_ratio,guidance,moment_matched_weak,moment_matched_guided_power
-3.386,7.250126499444368e-28,8.088765993997369e-11,0.015030407747161774,2.360344436223691e-19,5.381601171481722e-09,16.872734565785336,0.0023090150184092557,1.624832332021716e-18
-3.384,8.049614322799475e-28,8.401866568564932e-11,0.015094368575422963,2.535818767244211e-19,5.566225924975127e-09,16.858572479048068,0.00232294459911218,1.7425428843536095e-18
-3.382,8.936479537966049e-28,8.726808735919354e-11,0.015158548182193917,2.7241744080821826e-19,5.757021471337437e-09,16.84441033793238,0.002336949907970153,1.8686685605490553e-18
-3.38,9.920184783502979e-28,9.064029372785848e-11,0.015222947046197541,2.926344648467067e-19,5.9541883350700504e-09,16.830248142246585,0.00235103130171711,2.0038027302115327e-18
-3.378,1.1011207896516054e-27,9.413981049121276e-11,0.01528756564589611,3.1433294846343116e-19,6.157933360468299e-09,16.816085891798334,0.0023651891384235445,2.1485800079988335e-18
-3.376,1.2221149784729459e-27,9.777132575767085e-11,0.015352404459483816,3.376200320231001e-19,6.368469904222302e-09,16.801923586394594,0.0023794237774994874,2.3036790781154148e-18
-3.374,1.3562853647972645e-27,1.0153969570618371e-10,0.015417463964878994,3.62610499365921e-19,6.586018033672153e-09,16.787761225841667,0.002393735579697411,2.469825709238896e-18
-3.372,1.5050536731110867e-27,1.0544995043916186e-10,0.015482744639716621,3.894273154181076e-19,6.810804730878252e-09,16.773598809945174,0.002408124907115202,2.647795972513298e-18
-3.37,1.669993591225583e-27,1.0950730003284239e-10,0.01554824696134051,4.1820220106093357e-19,7.04306410266853e-09,16.75943633851007,0.002422592123199065,2.838419676064109e-18
-3.368,1.8528468564356392e-27,1.1371714079155668e-10,0.015613971406795718,4.490762478010836e-19,7.283037596832226e-09,16.74527381134061,0.00243713759274647,3.0425840303682005e-18
-3.366,2.0555410276172793e-27,1.1808506171250633e-10,0.015679918452820706,4.822005749555104e-19,7.53097422463086e-09,16.731111228240373,0.002451761681909035,3.26123755974221e-18
-3.364,2.2802091181627336e-27,1.2261685116791912e-10,0.015746088575839746,5.17737032246466e-19,7.787130789805041e-09,16.71694858901227,0.002466464758195479,3.495394276207584e-18
-3.362,2.5292112826036305e-27,1.273185038116046e-10,0.015812482251954914,5.5585895089574745e-19,8.051772124257338e-09,16.702785893458497,0.002481247190474486,3.746138133042905e-18
-3.36,2.8051587695530972e-27,1.3219622771722072e-10,0.015879099956938567,5.967519465147305e-19,8.325171330598981e-09,16.688623141380585,0.0024961093489776296,4.014627776460192e-18
