start,time,amount,step,kind,grid,variant,sample_id,q,margin,top1,q_gain,energy,energy_change,moments_change,gap_norm,clean_gap_norm,parallel_fraction,local_error_rms,local_error_over_step,excess_state_energy,q_drift
0,0.25,0.0,16,component,8,zero,1,0.0007862611673770001,-5.4096832275390625,0.0,0.0,0.615427911281585,0.0,0.0,6.1930928230285645,4.644819736480713,0.23532879352569502,,,,
0,0.25,0.0,16,component,8,zero,2,0.00079735048348,-5.473162651062012,0.0,0.0,0.7243324518203731,0.0,0.0,6.346976280212402,4.760231971740723,0.16666130721569,,,,
0,0.25,0.0,16,component,8,zero,3,0.0009750560275270001,-5.248642921447754,0.0,0.0,1.269348978996276,0.0,0.0,7.132887840270996,5.349665641784668,0.021346237510442,,,,
0,0.25,0.0,16,component,8,parallel,0,0.00020561480778200002,-7.103701591491699,0.0,-1.581065589562058e-05,0.930396914482116,-0.010005176067352,0.004115914460271,7.589255809783935,5.691941738128662,0.08214789628982501,,,,
0,0.25,0.0,16,component,8,parallel,1,0.0008027473231770001,-5.348335266113281,0.0,1.648615580052137e-05,0.6230842471122741,0.007656335830688,0.0040524695068590005,6.1930928230285645,4.644819736480713,0.23532879352569502,,,,
0,0.25,0.0,16,component,8,parallel,2,0.000790194026194,-5.522594451904297,0.0,-7.156457286328077e-06,0.7331610918045041,0.00882863998413,0.0041607744060450005,6.346976280212402,4.760231971740723,0.16666130721569,,,,
0,0.25,0.0,16,component,8,parallel,3,0.001066251425072,-5.080239295959473,0.0,9.119539754465224e-05,1.260633707046508,-0.008715271949768,0.003216631943359,7.132887840270996,5.349665641784668,0.021346237510442,,,,
0,0.25,0.0,16,component,8,orthogonal,0,0.000246221927227,-6.8646240234375,0.0,2.4796463549137112e-05,0.9404890537261961,8.696317672729494e-05,0.0008558171684850001,7.589255809783935,5.691941738128662,0.08214789628982501,,,,
0,0.25,0.0,16,component,8,orthogonal,1,0.0008263976196750001,-5.888179779052734,0.0,4.01364522986114e-05,0.6162366867065431,0.0008087754249570001,0.0011672030668700001,6.1930928230285645,4.644819736480713,0.23532879352569502,,,,
0,0.25,0.0,16,component,8,orthogonal,2,0.000705315964296,-5.8924784660339355,0.0,-9.203451918438078e-05,0.7245374917984001,0.000205039978027,0.002233586274087,6.346976280212402,4.760231971740723,0.16666130721569,,,,
