sigma,noise_variance,target_variance,strong_variance,weak_variance,gamma,edm2_guidance,raw_clean_gap_rms,clean_correction_rms,ode_drift_correction_rms,score_correction_rms,tilted_marginal_variance,target_marginal_variance
0.30274108424687296,0.09165216409097224,1.0,2.0,4.0,1.8740640556958568,2.8740640556958565,0.02237827923648858,0.04193832874542817,0.13852869969650097,0.45758143477988106,1.0916521640909724,1.0916521640909722
0.29001248197702656,0.08410723970247516,1.0,2.0,4.0,1.883626955956556,2.883626955956556,0.020577011427611164,0.03875941339807448,0.13364739729079944,0.4608332592436017,1.0841072397024751,1.0841072397024751
0.2778190476251616,0.0771834232233518,1.0,2.0,4.0,1.8925205008367256,2.8925205008367256,0.01891750096876994,0.03580175840799573,0.12886718428428315,0.4638529481180608,1.0771834232233517,1.0771834232233517
0.2661382803153483,0.07082958424921092,1.0,2.0,4.0,1.900783114384809,2.900783114384809,0.017389119260596247,0.033052944264565,0.12419462628750902,0.46665450058650076,1.0708295842492113,1.0708295842492108
0.2549486252100883,0.06499880149651407,1.0,2.0,4.0,1.908452289234721,2.908452289234721,0.01598194670862432,0.030500782782501398,0.11963501571097894,0.4692514643387259,1.0649988014965144,1.0649988014965142
0.24422943373458592,0.05964801630231649,1.0,2.0,4.0,1.9155643920651206,2.9155643920651206,0.01468674068730879,0.028133397496102733,0.11519249365609406,0.4716568838352156,1.0596480163023165,1.0596480163023165
0.23396092547337347,0.054737714648357416,1.0,2.0,4.0,1.922154512129198,2.922154512129198,0.013494902016349904,0.02593928680146838,0.1108701666698633,0.4738832625385608,1.0547377146483574,1.0547377146483574
0.22412415166897193,0.05023163536133633,1.0,2.0,4.0,1.9282563479283492,2.9282563479283494,0.012398440699972368,0.023907371984134927,0.10667021740452927,0.4759425372508698,1.0502316353613361,1.0502316353613363
0.214700960255233,0.04609650233451914,1.0,2.0,4.0,1.9339021272440238,2.933902127244024,0.011389941527987077,0.022027032150159255,0.10259400854087415,0.47784606281644976,1.0460965023345192,1.0460965023345192
0.20567396236083915,0.04230177879320788,1.0,2.0,4.0,1.9391225559805931,2.9391225559805934,0.010462530009351928,0.02028812793375817,0.09864217959764986,0.4796046055873117,1.0423017787932078,1.0423017787932078
