direction,time_bin,time_low,time_high,samples,A_mean,A_se,B_mean,B_se,AB_mean,B2_mean,gamma_hat_mean,gamma_hat_sample_ls,predicted_reduction_gamma1_mean_residual,predicted_reduction_gamma1_sample_ls,B_positive_fraction,direction_rms,euclidean_B_mean,euclidean_cosine_mean,critic_seed
internal_depth4,low_noise,0.5,1.0,2014,0.00021157791209615241,0.00039079053490576217,-0.003205483358519502,0.00024519449234571694,-5.6153351737156493e-05,0.00013129736612308993,-0.06600499470191375,-0.427680717406877,-1.1631542514254506e-05,-0.0002436040695974029,0.33664349553128103,29.84227664165746,-8.054508408048775,-0.004230669528991399,seed2
internal_depth4,q0,0.0,0.25,994,0.00022224971302644439,0.0018428180848009445,-0.0003380576212809869,0.0003854393996419642,3.3222126794746463e-05,0.00014763786903608915,-0.6574314526153361,0.2250244263998793,-2.645493739383626e-07,-8.119361544659713e-05,0.4768611670020121,10.403700250166539,-2.815516800347948,-0.0021750951554409836,seed2
internal_depth4,q1,0.25,0.5,1088,-0.00022215553519131122,0.00032209465583170604,-0.0011932896965363932,0.00020861067543719649,3.611236588450962e-06,4.8728456216076844e-05,0.18617066403584412,0.07410939867328521,-8.937484775152778e-07,-4.150598303917493e-05,0.421875,19.473354023112215,-5.199996663367047,-0.004174696479334179,seed2
internal_depth4,q2,0.5,0.75,1017,0.00013103864102824908,0.00034182759183006006,-0.002390968999546113,0.00029778865973895753,5.344415160884665e-06,9.581366799982115e-05,-0.05480566291454413,0.055779256471995636,-6.3433514136729295e-06,-8.512483767805181e-05,0.3815142576204523,31.1938260373623,-10.371477839576343,-0.00565002101479601,seed2
internal_depth4,q3,0.75,1.0,997,0.00029373281548236875,0.0007084515968141848,-0.004036337022587644,0.00038962557595058285,-0.00011888477494207909,0.00016749287363699596,-0.07277212329857938,-0.7097900487380481,-1.8663225835672466e-05,-0.00040526242352115465,0.29087261785356067,28.397417784359,-5.69106015141534,-0.0027828455961295233,seed2
internal_depth6,overall,0.0,1.0,4096,9.895725278852296e-05,0.0004940433991829331,-0.0026614147751011785,0.00017544804589325987,-3.435682600232395e-05,0.00013313548743291805,-0.03718219862394839,-0.25805911455152075,-7.609861194476452e-06,-0.00020184913943756592,0.367919921875,22.90287265270309,-5.77623134694295,-0.003926738353794223,seed2
internal_depth6,high_noise,0.0,0.5,2082,-9.985114092152211e-06,0.0008955434595256308,-0.0006678016467157355,0.00020688326275642606,1.705601320541685e-05,8.951418329395317e-05,0.014952215438909504,0.19053978462169593,-4.326228880894806e-07,-5.540215688311996e-05,0.4462055715658021,15.070643200632128,-4.287736484743332,-0.003937119756880308,seed2
internal_depth6,low_noise,0.5,1.0,2014,0.00021157791209615241,0.00039079053490576217,-0.004722339568198741,0.00027831827232820307,-8.750555054577795e-05,0.0001782296062101399,-0.044803620968082,-0.49097090212164507,-2.4298776489472544e-05,-0.0003532407073016959,0.2869910625620655,28.844423370629467,-7.314983235274432,-0.0039160064366019565,seed2
internal_depth6,q0,0.0,0.25,994,0.00022224971302644439,0.0018428180848009445,0.000261802868492446,0.0003643419945789474,3.1343925878136585e-05,0.00013188441413262023,0.8489200836730219,0.23766209285820372,4.783048283301919e-08,-6.919656237634741e-05,0.49798792756539234,10.194781792848985,-2.732265293478246,-0.0028182737563109063,seed2
internal_depth6,q1,0.25,0.5,1088,-0.00022215553519131122,0.00032209465583170604,-0.001517091065940857,0.0002112368850363835,4.0025341643475334e-06,5.080461578142096e-05,0.14643520100985938,0.07878288424752232,-1.6275049469814704e-06,-4.27995474527259e-05,0.39889705882352944,18.43018399476371,-5.708819539998384,-0.004959300753724042,seed2
internal_depth6,q2,0.5,0.75,1017,0.00013103864102824908,0.00034182759183006006,-0.0030844509569827776,0.000292130986215108,5.651678525800107e-06,9.62197990227558e-05,-0.04248361956658621,0.058737168266829315,-1.0322202229474584e-05,-8.491644197115561e-05,0.3470993117010816,29.744627645264668,-9.033608023395931,-0.005126294987104872,seed2
internal_depth6,q3,0.75,1.0,997,0.00029373281548236875,0.0007084515968141848,-0.006393084520662769,0.00047106328419695636,-0.00018253153045128938,0.0002618845449358869,-0.045945398427474186,-0.6969923730931725,-4.462724712007996e-05,-0.0006269476058384658,0.22567703109327983,27.896247580640022,-5.561882523619902,-0.002681439279268493,seed2
internal_depth8,overall,0.0,1.0,4096,9.895725278852296e-05,0.0004940433991829331,-0.002565749709560805,0.00017136821219001236,-4.535040168951624e-05,0.0001268411992630898,-0.038568552661148725,-0.3575368409711418,-7.090870657313532e-06,-0.00021754200264212224,0.369384765625,20.332133212382683,-4.321889686623763,-0.0030025943870175846,seed2
internal_depth8,high_noise,0.0,0.5,2082,-9.985114092152211e-06,0.0008955434595256308,-0.0004939947245058453,0.0001804633288088329,3.899341662108645e-06,6.80159849339953e-05,0.020212997420449297,0.05732978307809084,-2.3416560046938163e-07,-6.02173016097786e-05,0.4711815561959654,13.442277230246656,-2.5708021722111303,-0.0023282637325344503,seed2
internal_depth8,low_noise,0.5,1.0,2014,0.00021157791209615241,0.00039079053490576217,-0.004707454713972139,0.0002867260748257958,-9.62629963558931e-05,0.00018765256779991937,-0.044945288898514645,-0.5129852337460765,-2.4152116763437344e-05,-0.0003801785605117057,0.2641509433962264,25.57251053370031,-6.1321003147305655,-0.0036996929086828712,seed2
internal_depth8,q0,0.0,0.25,994,0.00022224971302644439,0.0018428180848009445,-0.00028838464545853854,0.0003013056096488255,8.112403592669077e-06,9.023274061674581e-05,-0.7706711037720541,0.08990532191774678,-2.1135251312503321e-07,-7.400793343140775e-05,0.49295774647887325,9.31682854422487,-1.3031575927731975,-0.0010545525771334396,seed2
internal_depth8,q1,0.25,0.5,1088,-0.00022215553519131122,0.00032209465583170604,-0.0006818406974589915,0.0002084987846569519,5.027589099001535e-08,4.77186915988354e-05,0.3258173588335456,0.0010535890508624583,-1.6195736659292558e-07,-4.761813981685535e-05,0.45128676470588236,16.324043270905822,-3.7289259883520356,-0.0034919299903180935,seed2
internal_depth8,q2,0.5,0.75,1017,0.00013103864102824908,0.00034182759183006006,-0.0027851553250422645,0.0002829277388597246,8.095664690159678e-06,8.908596528754817e-05,-0.04704895265626185,0.09087474849746321,-8.487016122303542e-06,-7.28946359072288e-05,0.32841691248770893,25.885144581328507,-7.062904491185439,-0.004503709681972436,seed2
internal_depth8,q3,0.75,1.0,997,0.00029373281548236875,0.0007084515968141848,-0.006668315775699002,0.0004946805375254348,-0.00020271511098361188,0.0002881964341540633,-0.04404902607534035,-0.7033921553493093,-4.8383841619079306e-05,-0.0006936266561212871,0.19859578736208625,25.2496170970333,-5.182624038447109,-0.002879547413762624,seed2
internal_depth10,overall,0.0,1.0,4096,9.895725278852296e-05,0.0004940433991829331,-0.0012758230982803376,9.177566082849426e-05,-3.6807984111277773e-06,3.6118975592580864e-05,-0.07756345916758046,-0.10190760814057649,-1.8802284758055678e-06,-4.348057241483627e-05,0.38671875,12.782515059893226,-1.5640985802929208,-0.001065523503148116,seed2
internal_depth10,high_noise,0.0,0.5,2082,-9.985114092152211e-06,0.0008955434595256308,-0.0006584174635375328,0.0001238306681416824,-2.461219886631196e-07,3.234363908528779e-05,0.01516532389421201,-0.007609594826794662,-4.2036480930382295e-07,-3.283588306261429e-05,0.4265129682997118,8.279649236268646,-0.30642921924161637,0.0005907125023086029,seed2
internal_depth10,low_noise,0.5,1.0,2014,0.00021157791209615241,0.00039079053490576217,-0.001914074603510983,0.000134393634951058,-7.231442061361848e-06,4.002178125702187e-05,-0.1105379652956345,-0.18068766142419215,-4.4736334042199764e-06,-5.448466537974565e-05,0.3455809334657398,16.168949854310803,-2.8642314550242096,-0.0027776800887294906,seed2
internal_depth10,q0,0.0,0.25,994,0.00022224971302644439,0.0018428180848009445,-0.00033880778674267984,0.00022260983397248346,-1.0415097061575127e-06,4.932304293034532e-05,-0.655975812017686,-0.021116087821839116,-2.6539058310684396e-07,-5.140606234266048e-05,0.4688128772635815,6.0350848647049675,0.06598185452537038,0.0018269845616671247,seed2
internal_depth10,q1,0.25,0.5,1088,-0.00022215553519131122,0.00032209465583170604,-0.0009504138042857716,0.00012104998850955343,4.80546569415396e-07,1.683120579302016e-05,0.23374611583873126,0.028550929465474002,-4.810070246883215e-07,-1.587011265418937e-05,0.38786764705882354,9.894794922898493,-0.646665071561823,-0.0005387492872156358,seed2
internal_depth10,q2,0.5,0.75,1017,0.00013103864102824908,0.00034182759183006006,-0.0012158565191094052,0.00014455587403379165,2.784232674917929e-06,2.2709050204217057e-05,-0.10777475711051228,0.12260454091562573,-1.7969554469597072e-06,-1.7140584854381208e-05,0.3746312684365782,15.517704229949896,-2.9745934170138755,-0.0030138799261999927,seed2
internal_depth10,q3,0.75,1.0,997,0.00029373281548236875,0.0007084515968141848,-0.0026262990687430836,0.00022580592393262413,-1.7448033041097588e-05,5.768180882041453e-05,-0.11184286625168925,-0.30248761954431713,-8.440307238002047e-06,-9.257787490260993e-05,0.3159478435305918,16.80728092179099,-2.7516556121521036,-0.002536742039875428,seed2
internal_depth12,overall,0.0,1.0,4096,9.895725278852296e-05,0.0004940433991829331,-0.00014628649985581887,1.1803633970642835e-05,3.9135493915871004e-07,5.919387883084478e-07,-0.6764619625601543,0.6611408930931261,-5.035196033162748e-08,1.9077109000907415e-07,0.445556640625,0.8724124536553716,-0.13010105777220815,-0.002277923351815303,seed2
internal_depth12,high_noise,0.0,0.5,2082,-9.985114092152211e-06,0.0008955434595256308,0.00015918389918623724,1.6248522540669952e-05,-3.6476099271838986e-07,5.74753656534581e-07,-0.06272690983948147,-0.6346388379983162,-2.851845255015061e-08,-1.304275641971853e-06,0.6325648414985591,0.896584377631485,-0.0336584014903958,-0.0001399891488939184,seed2
internal_depth12,low_noise,0.5,1.0,2014,0.00021157791209615241,0.00039079053490576217,-0.0004620706958863853,1.4029187248423875e-05,1.1730001080604589e-06,6.097041529326735e-07,-0.4578907816049333,1.9238840713456438,-4.0903723414984366e-07,1.7362960631882459e-06,0.2522343594836147,0.8466992952567948,-0.22979997057197643,-0.004488042026334828,seed2
internal_depth12,q0,0.0,0.25,994,0.00022224971302644439,0.0018428180848009445,0.00013949612342403856,3.032945268959494e-05,-9.78067499968289e-07,9.328957389975605e-07,1.5932321814481718,-1.0484210175718753,4.254677834825347e-08,-2.8890307389342444e-06,0.5955734406438632,0.910097279133871,-0.07757253792151898,-0.0013907626509843127,seed2
internal_depth12,q1,0.25,0.5,1088,-0.00022215553519131122,0.00032209465583170604,0.0001771707090278048,1.4101894165081744e-05,1.9555763614778625e-07,2.4755399663733703e-07,-1.2539066779737649,0.7899595191519986,-1.101083675060072e-07,1.435612756582361e-07,0.6663602941176471,0.8840584203028843,0.006461682712303146,0.0010027212013614594,seed2
internal_depth12,q2,0.5,0.75,1017,0.00013103864102824908,0.00034182759183006006,-2.008061870232771e-06,1.19295754596501e-05,-2.660414190836672e-07,1.4459583929032047e-07,-65.25627669682275,-1.8398967798064196,-5.302997096265758e-10,-6.766786774576759e-07,0.49262536873156343,0.9057107860222291,-0.2708263522748457,-0.005016402850270044,seed2
internal_depth12,q3,0.75,1.0,997,0.00029373281548236875,0.0007084515968141848,-0.0009313622694013574,1.4750500177131568e-05,2.6409090680459925e-06,1.0841426233181029e-06,-0.3153797669634701,2.4359424777187386,-1.414579000115065e-06,4.197675512773811e-06,0.007021063189568706,0.7819289579130695,-0.18795059224517796,-0.0039490821888803485,seed2
x800_parallel_to_strong,overall,0.0,1.0,4096,9.895725278852296e-05,0.0004940433991829331,-0.0012724880246313113,0.00011283973477412633,-1.1057518727877432e-06,5.37600652940808e-05,-0.07776674583416586,-0.02056827622397793,-1.8710696110777146e-06,-5.597156903965625e-05,0.44970703125,7.070701010837201,-0.24723641906241767,-0.002693327305839469,seed2
x800_parallel_to_strong,high_noise,0.0,0.5,2082,-9.985114092152211e-06,0.0008955434595256308,6.407459803913369e-05,9.246683071392913e-06,-2.5830181513987695e-07,1.820334427330903e-07,-0.15583576639924893,-1.4189800031339104,-5.385138457535639e-09,-6.986370730131981e-07,0.5706051873198847,0.5248602597955655,-0.06920774547228528,-0.0020803195924294898,seed2
x800_parallel_to_strong,low_noise,0.5,1.0,2014,0.00021157791209615241,0.00039079053490576217,-0.0026541778858030426,0.0002252143947894542,-1.98181494131945e-06,0.00010914708729731116,-0.07971504593865525,-0.018157286560667316,-8.167791080305885e-06,-0.00011311071717995012,0.3247269116186693,10.069401854367575,-0.4312759912643321,-0.003327032399841245,seed2
x800_parallel_to_strong,q0,0.0,0.25,994,0.00022224971302644439,0.0018428180848009445,3.506252519156403e-05,1.4540237313138746e-05,-6.702846063793288e-07,2.111679522873445e-07,6.338668188106349,-3.1741777060339453,1.43558916508061e-08,-1.5517371650462623e-06,0.5241448692152918,0.3792458011392263,-0.09045609088151499,-0.0036726300658744353,seed2
x800_parallel_to_strong,q1,0.25,0.5,1088,-0.00022215553519131122,0.00032209465583170604,9.058011312229935e-05,1.163739619004313e-05,1.180868746505783e-07,1.5541606911458972e-07,-2.452586197274467,0.7598112300955943,-4.8450503909996386e-08,8.075768018654878e-08,0.6130514705882353,0.6290905778407931,-0.049795194611279466,-0.0006255800606240885,seed2
x800_parallel_to_strong,q2,0.5,0.75,1017,0.00013103864102824908,0.00034182759183006006,8.091278997425226e-05,1.6116001832765032e-05,-2.738583482969494e-07,2.7042800289628243e-07,1.6195046675556197,-1.0126848749535107,1.465852449864285e-08,-8.181446994901876e-07,0.6007866273352999,1.2523911096091889,-0.3551143885151947,-0.004506529308370656,seed2
x800_parallel_to_strong,q3,0.75,1.0,997,0.00029373281548236875,0.0007084515968141848,-0.005444134974334144,0.0004374180662408312,-3.724033451955241e-06,0.00022020783203394095,-0.05395399211576203,-0.016911448687171357,-3.283684780652264e-05,-0.00022765589893785157,0.04312938816449348,14.25551538201924,-0.5089654095149566,-0.0021238745703784454,seed2
x800_orthogonal_to_strong,overall,0.0,1.0,4096,9.895725278852296e-05,0.0004940433991829331,-5.9669001257756094e-05,4.701998527742637e-05,2.4518827387457554e-06,9.057109958140151e-06,-1.658436553362957,0.2707135885594616,-1.5369750593303028e-08,-4.153344480648663e-06,0.485595703125,8.144761961365136,-30.209429508749963,-0.06117790727482766,seed2
x800_orthogonal_to_strong,high_noise,0.0,0.5,2082,-9.985114092152211e-06,0.0008955434595256308,-0.00013496369773433926,5.913466565882301e-05,-1.2360700172601747e-05,7.295282168156726e-06,0.07398370272728283,-1.6943416152640582,-1.551994386577385e-08,-3.201668251336066e-05,0.4759846301633045,5.478597900758467,-14.942516801250772,-0.048791649906513516,seed2
x800_orthogonal_to_strong,low_noise,0.5,1.0,2014,0.00021157791209615241,0.00039079053490576217,1.8167919330250924e-05,7.351136797664141e-05,1.7764592580565768e-05,1.0878423492770484e-05,11.645687557840462,1.6330116760366657,7.357787585261134e-09,2.4650761668361008e-05,0.4955312810327706,10.192429892273378,-45.99180898095121,-0.07398236995647119,seed2
x800_orthogonal_to_strong,q0,0.0,0.25,994,0.00022224971302644439,0.0018428180848009445,-2.163956623752632e-05,0.00010959189245990675,-2.4369120365521932e-05,1.1926778483520126e-05,-10.270525323240046,-2.043227381073109,-1.0087045599562214e-08,-6.066501921456451e-05,0.5130784708249497,3.3502439544939144,-6.25946974409538,-0.03680101939848547,seed2
x800_orthogonal_to_strong,q1,0.25,0.5,1088,-0.00022215553519131122,0.00032209465583170604,-0.00023849695757609666,5.2596367188394805e-05,-1.389772165466952e-06,3.0639335123927387e-06,0.9314816316699913,-0.4535908366959398,4.908603973057995e-08,-5.8434778433266526e-06,0.4420955882352941,6.868948743021208,-22.875374131041635,-0.05974632520520825,seed2
x800_orthogonal_to_strong,q2,0.5,0.75,1017,0.00013103864102824908,0.00034182759183006006,-0.00025164316297415367,7.118729495034436e-05,-1.624325846688072e-06,5.212037339216517e-06,-0.5207319741156968,-0.31164892746763084,-1.2927423767200307e-07,-8.46068903259267e-06,0.4464110127826942,10.304292166144686,-46.774801996488016,-0.07818333095180614,seed2
x800_orthogonal_to_strong,q3,0.75,1.0,997,0.00029373281548236875,0.0007084515968141848,0.0002933914606578131,0.0001289920759155087,3.754245621197715e-05,1.6658478375583306e-05,1.0011634790726025,2.2536545875044594,8.627885036808305e-08,5.842643404837085e-05,0.5456369107321966,10.077044357909413,-45.193108984159906,-0.06969713692512146,seed2
v500_parallel_to_strong,overall,0.0,1.0,4096,9.895725278852296e-05,0.0004940433991829331,-3.2408974435174306e-05,4.253882362652538e-06,-1.242952891313662e-07,7.515147618483763e-08,-3.0533904424054246,-1.6539301081146789,-7.464547775536427e-09,-3.2374205444760974e-07,0.44140625,0.36971905618339845,-0.0426820749336585,-0.0013053341013384025,seed2
v500_parallel_to_strong,high_noise,0.0,0.5,2082,-9.985114092152211e-06,0.0008955434595256308,3.3486215896942824e-05,6.078764355256945e-06,9.296133638673721e-08,7.801714029160755e-08,-0.2981858004763034,1.1915501649928746,-1.7900540275874967e-09,1.0790553248152257e-07,0.5499519692603266,0.31695532725379466,-0.002421654114178959,0.0003950283899737896,seed2
v500_parallel_to_strong,low_noise,0.5,1.0,2014,0.00021157791209615241,0.00039079053490576217,-0.00010052902720154366,5.553469106194875e-06,-3.4888729227371554e-07,7.21890567854856e-08,-2.104644976539707,-4.832966488403588,-5.2645528670808545e-08,-7.699636413329813e-07,0.32919563058589874,0.41730922517433816,-0.08430183468845313,-0.003063107044194403,seed2
v500_parallel_to_strong,q0,0.0,0.25,994,0.00022224971302644439,0.0018428180848009445,2.5187097267221507e-05,1.0806953799588211e-05,9.657094385878062e-08,1.1660710854219757e-07,8.823951036060047,0.8281737285667597,1.0561260410469765e-08,7.653477917483192e-08,0.5050301810865191,0.27175976585164774,0.00608095081848766,0.0012230794901894185,seed2
v500_parallel_to_strong,q1,0.25,0.5,1088,-0.00022215553519131122,0.00032209465583170604,4.106831508622866e-05,6.147124838871713e-06,8.96635883837859e-08,4.27612317979619e-08,-5.409414404386074,2.0968429723312947,-1.9933713538794815e-08,1.365659449695857e-07,0.5909926470588235,0.35322683273015304,-0.01018965898832475,-0.0003614815306276207,seed2
v500_parallel_to_strong,q2,0.5,0.75,1017,0.00013103864102824908,0.00034182759183006006,3.196808799938157e-05,5.473984767288386e-06,-1.4132746686200894e-07,3.146590003056162e-08,4.099045305142555,-4.491448416372741,7.3561509650846766e-09,-3.141208337545799e-07,0.5781710914454278,0.4419528779499731,-0.11361772085967768,-0.004191326686219041,seed2
