direction,time_bin,critic_seeds,samples_per_seed,A_mean,A_mean_between_seed_sd,A_se,A_se_between_seed_sd,B_mean,B_mean_between_seed_sd,B_se,B_se_between_seed_sd,AB_mean,AB_mean_between_seed_sd,B2_mean,B2_mean_between_seed_sd,gamma_hat_mean,gamma_hat_mean_between_seed_sd,gamma_hat_sample_ls,gamma_hat_sample_ls_between_seed_sd,predicted_reduction_gamma1_mean_residual,predicted_reduction_gamma1_mean_residual_between_seed_sd,predicted_reduction_gamma1_sample_ls,predicted_reduction_gamma1_sample_ls_between_seed_sd,B_positive_fraction,B_positive_fraction_between_seed_sd,direction_rms,direction_rms_between_seed_sd,euclidean_B_mean,euclidean_B_mean_between_seed_sd,euclidean_cosine_mean,euclidean_cosine_mean_between_seed_sd,gamma_hat_multicritic,A_positive_seed_fraction,B_positive_seed_fraction,gamma_positive_seed_fraction
x_common_on_v,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-3.3940130660145494e-05,7.97281434539373e-05,1.9922383802651414e-05,1.1613474596382798e-05,-1.079274471168034e-05,2.5848330714341966e-05,1.008506033791624e-06,1.1292965967768167e-06,-1.6915614497263567,10.078833030970486,-2.8204342394359476,11.246423996681324,-5.2841779960146544e-08,1.0517520465092458e-07,-2.2593995457152393e-05,5.2761248516060065e-05,0.45580933465739826,0.06487326780655599,2.7893269101269436,0.0,-5.418034989090925,0.0,-0.03254893187927974,0.0,-3.963466854108396,0.5,0.25,0.25
x_common_on_v,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,7.821089672133792e-07,7.847083437956979e-05,1.7707701118063568e-05,2.7783905746833454e-06,-6.067318081932942e-06,1.2453063640745205e-05,1.3123664092887014e-06,4.2808948695347625e-07,2.687827534653164,14.105629388023752,-3.107737085827866,6.616964958712852,-7.322505394233522e-08,1.84333102286686e-07,-1.3447002573154507e-05,2.531216507290373e-05,0.4935302734375,0.05002381234577413,2.4185481257422894,0.0,-4.210361880793965,0.0,-0.028977947540483374,0.0,-7.426735760594277,0.25,0.25,0.5
x_common_on_v,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,1.0731417994536608e-05,7.456547379264855e-05,5.378399934009635e-05,9.156584185726806e-06,-2.6615985462215754e-06,2.3362376835253186e-06,2.9391968251984763e-06,1.0109637105235557e-06,13.477815203917958,31.060914565394082,-0.7906550411661579,0.4795270660366092,-1.4143478620110805e-08,3.4001492910598576e-07,-8.262393917641598e-06,5.667745149958852e-06,0.5193661971830986,0.02260598675595139,1.4215120074728946,0.0,-1.5163658882352622,0.0,-0.01619380849534565,0.0,-1.1502818051281576,0.25,0.5,0.75
x_common_on_v,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,5.5966830875615474e-05,0.00010607821470645449,1.8477548348307316e-05,2.6835899994396883e-06,-4.315423339419796e-07,2.7408369972234954e-07,3.885661913078183e-07,1.2524472689574101e-07,4.104214951587762,5.96367907017,-1.0966843102030222,0.4726213744980762,-9.273458273680144e-08,2.199543445009719e-07,-1.251650859191797e-06,6.44936048045828e-07,0.539751838235294,0.055919704807671375,2.4026742707976054,0.0,-4.436077300364987,0.0,-0.034047314960089094,0.0,-3.5069465716082298,0.5,0.75,0.75
x_common_on_v,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-8.561131422063134e-06,9.469565775143513e-05,1.7913538529372727e-05,2.335698870325509e-06,-4.3422136457934254e-07,3.7267662619442346e-07,3.3698500689475705e-07,9.377896941232282e-08,-5.964406391111139,16.737810146177782,-1.3680158618982712,1.3376334480119136,-1.051597778068327e-08,6.236582333027507e-08,-1.2054277360534513e-06,7.622239236542683e-07,0.4827925270403146,0.08199670300644794,2.9437790868795,0.0,-5.654159543572421,0.0,-0.03357429523880858,0.0,-0.27337654519148474,0.5,0.25,0.25
x_common_on_v,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-5.982823720490955e-05,7.612345003070591e-05,3.487041706315399e-05,2.520306256255339e-05,-2.1359061907268825e-05,5.2012649289538716e-05,1.6934978937255388e-06,2.1879820078533502e-06,-10.621644665838588,30.16635104931743,-1.8233052164652443,13.10159888420292,-3.9144522329311644e-08,9.524506228437182e-08,-4.4411621708263185e-05,0.00010609603918117651,0.42828485456369103,0.06771611004861885,2.622420791452383,0.0,-5.17717373341622,0.0,-0.03150299954563798,0.0,-1.9695293036075054,0.25,0.25,0.5
x_orthogonal,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,6.282024935018582e-05,0.0002636689890106936,5.642991530581965e-05,3.306909631844349e-06,-7.004570744830407e-06,3.932806789091943e-06,6.699757048839053e-06,7.863716953688612e-07,-0.06099080842351501,8.096473366909454,-1.0255315893784085,0.497772641138596,-3.783157126474209e-07,8.63192406051307e-07,-2.070889853849993e-05,8.350908503010455e-06,0.5175312199807878,0.04691056883595997,5.478597900758467,0.0,-14.942516801250772,0.0,-0.048791649906513516,0.0,-2.872556136449534,0.0,0.5,0.5
x_orthogonal,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,3.100341961729533e-05,7.237365396828266e-05,6.346890863857941e-05,1.9417130717785697e-05,-2.0337645698165002e-05,4.94918521589325e-05,8.683075771022372e-06,5.029403661607762e-06,-13.146800973448435,27.649118205430923,-1.5133698526706638,3.3986026305740835,-8.411828766479543e-08,1.5853871948064903e-07,-4.935836716735229e-05,0.0001023874131778195,0.5042204568023834,0.026215669593020928,10.192429892273378,0.0,-45.99180898095121,0.0,-0.07398236995647119,0.0,-8.101629977566672,0.5,0.75,0.25
x_orthogonal,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,4.717593902742179e-05,0.00016403390682010293,4.268752161520114e-05,7.876500334493592e-06,-1.3560433282920226e-05,2.418235203277863e-05,7.67495331506884e-06,2.7719755521836936e-06,-16.820673123433338,43.204516383731864,-1.417022096004213,2.1647817530927247,-2.1191619385406998e-07,4.602539689136644e-07,-3.479581988090921e-05,5.027160303149252e-05,0.510986328125,0.03365541461461548,8.144761961365136,0.0,-30.209429508749963,0.0,-0.06117790727482766,0.0,-4.229024236311696,0.25,0.5,0.25
x_orthogonal,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-2.1666769567175493e-06,0.00025027681115656104,0.00010271865114811395,9.817621693659992e-06,-1.2677707863819244e-05,8.280111973026454e-06,1.0596030247660516e-05,1.9550242858271122e-06,0.5080224132593449,10.679313337761835,-1.1891432097476162,0.6546921541131916,-1.6240860484742311e-07,1.2141994713699663e-06,-3.595144597529911e-05,1.727939082683169e-05,0.505533199195171,0.029668120057310145,3.3502439544939144,0.0,-6.25946974409538,0.0,-0.03680101939848547,0.0,-1.2283558141047073,0.25,0.25,0.5
x_orthogonal,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,0.00012219249636219128,0.0003193944983729784,5.2614319003997664e-05,6.966340334465138e-06,-1.8215759872247973e-06,7.963016556092955e-07,3.1401103947687087e-06,8.781084743618608e-07,2.437590015455732,4.425285558710484,-0.5963158405943879,0.23079839275278446,-2.722892246439345e-07,6.481704558499138e-07,-6.783262369218324e-06,2.209210534390913e-06,0.5284926470588235,0.07362126615625288,6.868948743021208,0.0,-22.875374131041635,0.0,-0.05974632520520825,0.0,-0.9888851585612783,0.5,0.75,0.75
x_orthogonal,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,1.0873854141979451e-05,0.0003500691418026748,6.432362486818093e-05,9.142015264709793e-06,-9.855087570224644e-07,1.4414155790049386e-06,4.359443969019474e-06,1.262298913929822e-06,1.533813952819674,2.586999408656402,-0.19721761409390157,0.3410589068719124,-6.366103093820947e-08,2.992603631849936e-07,-6.330461483064411e-06,3.8207379880780675e-06,0.5029498525073747,0.08116513004564617,10.304292166144686,0.0,-46.774801996488016,0.0,-0.07818333095180614,0.0,0.15412720549280712,0.5,0.5,0.5
x_orthogonal,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,5.153678781027051e-05,0.000280770269152134,0.00010893658870962433,4.0279292197190175e-05,-4.007799000021313e-05,9.933657314112992e-05,1.309344040756896e-05,8.893973738565209e-06,2.5242661436450713,4.912209351179022,-1.8891112925634137,4.217684479797407,1.4548777989872097e-07,5.142094240375044e-07,-9.324942040799505e-05,0.00020479190176079357,0.5055165496489468,0.061290335476237454,10.077044357909413,0.0,-45.193108984159906,0.0,-0.06969713692512146,0.0,1.6774666831181015,0.25,0.5,0.75
x_unique_to_v,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,2.844996443910968e-05,0.00018693808567014046,4.671666294357876e-05,4.50867260674764e-06,-5.508342643725189e-06,4.4375050382331205e-06,4.600417280702535e-06,8.967671127442388e-07,-0.2636268316334809,10.90881741509153,-1.1203779003411622,0.7829488292725232,-2.339497073319268e-07,5.476392313530548e-07,-1.5617102568153023e-05,9.603428456136143e-06,0.5116474543707973,0.036461996465423245,5.102309478242352,0.0,-11.900384318552318,0.0,-0.0424480045301609,0.0,-3.8293896332613575,0.0,0.5,0.5
x_unique_to_v,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,6.494353819786532e-05,3.359097185240353e-05,5.7000174965891605e-05,1.2157209891729637e-05,-9.544897344445947e-06,2.3842487305159867e-05,6.76847873639329e-06,2.7081502606260587e-06,-6.6428815716482905,12.070988749950859,-1.2036808532881356,2.543564730346741,-3.737012482157207e-08,7.047074968935157e-08,-2.5858273425285247e-05,4.8772413096743546e-05,0.5165094339622642,0.009167789870032349,9.803330169482363,0.0,-40.573774131260954,0.0,-0.0677432924284749,0.0,-3.1898355756691785,0.5,1.0,0.5
x_unique_to_v,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,4.6393826145685324e-05,8.608835399714321e-05,3.680667850241579e-05,6.014898994429285e-06,-7.4931134365112245e-06,1.1776300206210294e-05,5.666451404667666e-06,1.7850286493278063e-06,32.12031420473848,76.79106205174575,-1.1826738017100595,1.5599405707632572,-1.2861488126324538e-07,2.567119113700774e-07,-2.065267827769e-05,2.4491826045548806e-05,0.5140380859375,0.01908309491048849,7.7773885198676975,0.0,-25.999067688375362,0.0,-0.054885677827818224,0.0,-7.839928258984096,0.25,0.5,0.25
x_unique_to_v,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-1.289809136056863e-05,0.0001841535283525995,8.188759373669801e-05,1.0119996224503527e-05,-1.0016109437062589e-05,9.366813094899747e-06,6.760512781684035e-06,1.6022790802151479e-06,3.5434945484553784,11.99616051666938,-1.3966960435531526,1.0947406603460101,-1.3116749877651042e-07,8.610953571886465e-07,-2.6792731655809544e-05,1.982345717572308e-05,0.5030181086519114,0.02710702934669515,3.033716953625515,0.0,-4.74310385156985,0.0,-0.032979684599587895,0.0,-2.061789931453068,0.25,0.25,0.5
x_unique_to_v,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,6.62256698296246e-05,0.00021801324202081645,4.850102534734574e-05,6.057138281809023e-06,-1.390033643194512e-06,5.450692398775138e-07,2.626947677783775e-06,6.729485628941988e-07,-8.371984518734225,17.366994142492633,-0.5413430360603926,0.19652665653145052,-1.3971889865011045e-07,3.683267619157966e-07,-5.407014964172816e-06,1.569725443070319e-06,0.51953125,0.05157101874686112,6.435030093362648,0.0,-18.4392968040124,0.0,-0.051098289466732186,0.0,-1.2450391761113089,0.5,0.5,0.5
x_unique_to_v,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,1.9434976377207075e-05,0.0002582559436973446,6.220235368901143e-05,8.875149329077494e-06,-5.512874790155064e-07,1.653106054168162e-06,4.0414601729895845e-06,1.1529565519767752e-06,1.4339260994720753,2.5381784271784618,-0.10440650011273879,0.451404997377878,-1.8314067324139682e-08,2.1006096079267183e-07,-5.144035131020597e-06,4.026720447392577e-06,0.5086037364798426,0.06375127542452415,9.874846925975206,0.0,-41.120642567923404,0.0,-0.07157418931441521,0.0,0.31831216680153035,0.5,0.5,0.5
x_unique_to_v,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,0.00011136500998483567,0.00030926168390940406,9.534708938153996e-05,2.3466754047339673e-05,-1.8718920647497856e-05,4.783415512571047e-05,9.550201784519234e-06,4.31162973492078e-06,3.337235503632021,4.512188612657235,-1.7014059208952692,3.521183837500761,1.5435254987875765e-07,6.021912277804038e-07,-4.6988043079514766e-05,9.721488722787276e-05,0.5245737211634904,0.06739344962298421,9.729837199618983,0.0,-40.01593541502654,0.0,-0.06383554705936628,0.0,1.417299057676216,0.25,0.5,0.75
