model,sample,label,data_time,conditional_energy,unconditional_energy,posterior_difference_energy,raw_revision_energy,conditional_unconditional_cosine,conditional_posterior_cosine,raw_conditional_cosine,raw_posterior_cosine,raw_unconditional_cosine
sit,26,6,0.05,0.0018520381695553971,0.0012141203743428583,0.0006299154661264746,0.004509639300952742,0.8123342833819863,0.586902613281423,0.5815315955644931,-0.01655911301725299,0.7301638380029918
sit,27,6,0.05,0.008189564469192851,0.00416540197956603,0.003865736220039364,0.006736910633080158,0.7267406508282507,0.7011241408089938,0.6878333790293882,0.3797354961368777,0.5986409767847862
sit,24,6,0.1,0.0017196178440266408,0.0013956820421685018,0.00033060416793619237,0.00232947808241779,0.8987492367803475,0.4340462842595043,0.5649095319643841,0.18748825910321035,0.5357987703535296
sit,25,6,0.1,0.0021850794758499666,0.0012370770151333638,0.0005340750025769174,0.001784792214500105,0.8783092556648632,0.6859716433169561,0.6214734512930957,0.32006673343585823,0.6156557992331461
sit,26,6,0.1,0.0016470177676776894,0.0012007179483588001,0.0003504233772894027,0.002053029403248015,0.8879187435805337,0.5243626970050492,0.5695927692150704,0.05426943549096806,0.6377855322686911
sit,27,6,0.1,0.005252496198797954,0.0041165473559846184,0.0021499105372851253,0.002827625350116157,0.7762571564210596,0.48890661173075284,0.6291974297032715,-0.051912046758762584,0.7482433124762298
sit,24,6,0.2,0.0017241374966987218,0.001744541583873399,0.00023945117884475493,0.0014047934366759676,0.9309837253871486,0.17045630012999702,0.2203791917309378,-0.1223268330424563,0.26440659241721276
sit,25,6,0.2,0.001994868599342852,0.0021035318369613952,0.000369012864695337,0.0010343312711032968,0.910281741395822,0.15172217618021575,0.2221355843651693,-0.0005855590483640541,0.21656727811366228
sit,26,6,0.2,0.0018050311630861183,0.001817631089814766,0.00020025613313546942,0.0012487035736703108,0.9447269940745802,0.15606218088140403,0.31261059017733217,0.07697631460210108,0.285974820493713
sit,27,6,0.2,0.0023807487757230043,0.002285703798906512,0.0005999756335184978,0.001322245740392001,0.8716087037920616,0.2907663176604626,0.30095762396052944,-0.04864097102380496,0.3320717926420608
sit,28,7,0.05,0.0013284055725542067,0.005556907469410821,0.0031091662513451097,0.0035644372968667575,0.6949234157668812,-0.27538673785558215,0.7191066132082056,-0.05238008360159097,0.39077512165702977
sit,29,7,0.05,0.002066823200092236,0.002384878409332672,0.0006987198529853339,0.004033413386927882,0.8452042511901491,0.15838328271411223,0.7865164730811007,-0.11433402861041629,0.7940805535635016
sit,30,7,0.05,0.0022596075197545036,0.0027368166225129947,0.0006006488152980217,0.0064690368560253,0.8838247034279664,0.05297830862847957,0.8792666063118316,-0.06345510929016568,0.8286673331681662
sit,31,7,0.05,0.0030469941141576403,0.005870262383522048,0.0014566325763073732,0.0059877727596709595,0.8820243775509342,-0.3243485395997654,0.8971619671760905,-0.29082728143180636,0.7912360889859157
sit,28,7,0.1,0.0018031224464702981,0.0023469298083484058,0.0003828149463879967,0.0019779499453035573,0.9156517344453787,-0.09688763794406283,0.6735864982148515,-0.24067968152157443,0.6876169581520485
