model,sample,label,data_time,conditional_energy,unconditional_energy,posterior_difference_energy,raw_revision_energy,conditional_unconditional_cosine,conditional_posterior_cosine,raw_conditional_cosine,raw_posterior_cosine,raw_unconditional_cosine
raev2,38,9,0.2,0.01528813426993586,0.014166941830257124,0.0069115716530917595,0.006855094217682196,0.7659071679451815,0.3907233496970293,0.36428684867162564,0.019355483842184832,0.36490818822606985
raev2,39,9,0.2,0.01320023307945156,0.013630893518030186,0.007841619148830406,0.006651332879929163,0.707832895504475,0.36420904342314303,0.3590325283385014,0.01730884599799832,0.34018698191432645
raev2,40,10,0.05,0.03989695422179089,0.031013507717445665,0.04779933425704664,0.028505597299024375,0.32850790570293076,0.6489935147797804,0.6836947236850643,0.36122833413897626,0.327001731611518
raev2,41,10,0.05,0.03494254293862756,0.02654105632990009,0.0281807843727234,0.015283679155223617,0.5467824822343849,0.5828903621584378,0.6087833727397935,0.1797039103520911,0.5133515104671843
raev2,42,10,0.05,0.03595333355458047,0.038419769684098215,0.04841507771139242,0.019600793865193936,0.3492164547293281,0.5506590513484843,0.6333198767800887,0.1882713701804948,0.40130651688338004
raev2,43,10,0.05,0.037721829547508745,0.04161731230169184,0.04449976194996717,0.02582928774084477,0.43964995381864796,0.4955261654919738,0.7529348371803603,0.25572631144821867,0.45239698586214205
raev2,40,10,0.1,0.029481802367285155,0.021584695478041753,0.031489004456949105,0.013244799457227684,0.38804055027988466,0.6463334431651094,0.4208241333027482,0.11845174769528856,0.34874850464050644
raev2,41,10,0.1,0.0222192846951485,0.021420626811487042,0.01930715620578563,0.010050459014267907,0.5576737066460491,0.48536390367174936,0.40933032373201067,0.13242406785971336,0.29116970788988294
raev2,42,10,0.1,0.021034772059190077,0.020370206463432128,0.019575280516806823,0.012869341529176372,0.5272919138797598,0.49871715601134786,0.47933893427469765,0.09300610879282556,0.3959219340127051
raev2,43,10,0.1,0.033167441436762285,0.03252367199712777,0.025872438326236626,0.01305967821969029,0.6061792112693594,0.4525918736062169,0.4729356076601204,0.17245687899829426,0.3237780287359345
raev2,40,10,0.2,0.013979332030357644,0.017338966158899256,0.011713806909986572,0.007330531627999159,0.6296087745310692,0.3264233495841044,0.3499207365009531,-0.004606185431026136,0.3179824466089663
raev2,41,10,0.2,0.014486198459318565,0.016146396698289378,0.00768698081197792,0.00684672590744834,0.750161324469536,0.2855619996011091,0.3666544638406327,0.037131861353136654,0.32167282901337857
raev2,42,10,0.2,0.015109100309457503,0.01461478006875561,0.011151751615193817,0.0072122283416188124,0.624908232419602,0.4485993331006345,0.3777674102363561,0.04171821804280241,0.34766104388997987
raev2,43,10,0.2,0.016290195146110627,0.015792386176975537,0.006438648029227537,0.007054459181969178,0.7994064015105075,0.3386469875851027,0.3467548171616695,0.05195779503040308,0.31900162000676907
raev2,44,11,0.05,0.03212399880463636,0.023896324394235037,0.021123249422352927,0.021097725829657948,0.6297652063824436,0.5633737605054406,0.6839691449757875,0.28083547371157186,0.5289847468652717
raev2,45,11,0.05,0.04353045343969868,0.029680887259324218,0.056663904494474754,0.0300508361177484,0.23017899244270096,0.7098919502395168,0.6718372044411011,0.4627164190719505,0.17428428236081359
raev2,46,11,0.05,0.031041783281737415,0.02749598883438139,0.04179797456903478,0.021260668767127365,0.28649180440878286,0.6294143942254992,0.5554836345407919,0.2619629953963044,0.2672291699440634
raev2,47,11,0.05,0.03206965842463677,0.041582661800932376,0.043900010356790725,0.019966683065941255,0.40736844250354554,0.4582314602472109,0.5428502770278788,0.17183156112540238,0.30017384215092885
raev2,44,11,0.1,0.019966412425039628,0.023044503424990172,0.01739343975927793,0.01194450444968242,0.597135165954952,0.38408662130435567,0.5166848026439002,0.047551967500453006,0.4396291251781608
raev2,45,11,0.1,0.02583111446934545,0.023667661240629,0.025625881869765957,0.01329160932014068,0.48275393998376404,0.5400539889108905,0.5460614295502568,0.14044961176068865,0.42432896888873933
raev2,46,11,0.1,0.026719759420101574,0.02393679917462624,0.03526783269306982,0.010709074213945208,0.3042449362719721,0.6197664432628276,0.3317795721047676,0.05789559221275863,0.2802610407231608
raev2,47,11,0.1,0.03519241014095793,0.032138176530924045,0.032701048947794756,0.013569144290862,0.5148510197050138,0.5269930305893293,0.4747010614343376,0.12089077953211366,0.37480083891237453
raev2,44,11,0.2,0.01735977278082638,0.019283826230109435,0.012771743175812436,0.006927402328253643,0.652360361059024,0.3642588838290009,0.3296342912258252,-0.014913047970019317,0.3248940868656122
raev2,45,11,0.2,0.015027191579824642,0.020502858735606887,0.014077401771466604,0.006985592466952375,0.6110894709328744,0.29570310122117666,0.4039007028688961,0.021163119874837395,0.32824899901433763
raev2,46,11,0.2,0.016337706373409904,0.01375302603755826,0.010654129407999664,0.006267635195791932,0.648329364915788,0.501723471140613,0.37219388468648357,0.09318269229814796,0.3236478866163337
raev2,47,11,0.2,0.015599520724087611,0.01420826263443686,0.008605696447779164,0.006880089865663104,0.7120696883236658,0.4314088819566194,0.333932900290599,0.08106830954568495,0.2868084225190036
raev2,48,12,0.05,0.04286972933069528,0.026068000640717116,0.04239081237302436,0.025513786819355518,0.39705884394272944,0.6942657613974537,0.6305275003995839,0.4311603335288626,0.25876439579530786
raev2,49,12,0.05,0.03694515246359678,0.02128831401747299,0.02810619477132303,0.01996633015053915,0.537131278585154,0.6790436031251452,0.5990066482976649,0.24505127740361193,0.5075433486732825
