time,target,beta,query_horizon,weak,strong,guided,weak_query,pfr
0.4810791015625,0.0,1.7,0.0189208984375,1.7712311661694784,1.3175657743050793,1.0,1.0,2.311092982488113
0.4813232421875,0.0,1.7,0.0186767578125,1.7620841066862556,1.3137993380472814,1.0,1.0,2.295542981366634
0.4815673828125,0.0,1.7,0.0184326171875,1.752916019480083,1.3100242433153282,1.0,1.0,2.279957233116141
0.4818115234375,0.0,1.7,0.0181884765625,1.7437269045509605,1.3062404901092188,1.0,1.0,2.2643357377366327
0.4820556640625,0.0,1.7,0.0179443359375,1.734516761898888,1.3024480784289536,1.0,1.0,2.248678495228109
0.4822998046875,0.0,1.7,0.0177001953125,1.7252855915238654,1.2986470082745327,1.0,1.0,2.232985505590571
0.4825439453125,0.0,1.7,0.0174560546875,1.7160333934258931,1.294837279645956,1.0,1.0,2.217256768824018
0.4827880859375,0.0,1.7,0.0172119140625,1.7067601676049708,1.2910188925432233,1.0,1.0,2.2014922849284506
0.4830322265625,0.0,1.7,0.0169677734375,1.6974659140610986,1.2871918469663346,1.0,1.0,2.1856920539038676
0.4832763671875,0.0,1.7,0.0167236328125,1.6881506327942764,1.2833561429152904,1.0,1.0,2.1698560757502703
0.4835205078125,0.0,1.7,0.0164794921875,1.6788143238045041,1.2795117803900902,1.0,1.0,2.1539843504676575
0.4837646484375,0.0,1.7,0.0162353515625,1.6694569870917824,1.275658759390734,1.0,1.0,2.1380768780560304
0.4840087890625,0.0,1.7,0.0159912109375,1.6600786226561102,1.2717970799172218,1.0,1.0,2.1221336585153874
