family,condition,mode,gamma,nominal_scale,orthogonal_scale,response_scale,global_seed,num_samples,fid,sfid,inception_score,total_nfe,noise_fingerprint,label_fingerprint,result
v500,g1p25_r1p40_l0p25_n1000_seed0,factorized,1.25,1.0,0.25,1.4,0,1000,74.6057593150378,215.66063972998722,30.048606872558594,7588,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p40_l0p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p20_l1p125_n1000_seed0,factorized,1.5,1.0,1.125,1.2,0,1000,74.6096286591781,217.07214469914902,32.061161041259766,7690,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p20_l1p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p45_l0p5_n1000_seed0,factorized,1.25,1.0,0.5,1.45,0,1000,74.69965146777366,216.1154796064236,29.401029586791992,7930,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p45_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p35_l0p25_n1000_seed0,factorized,1.75,1.0,0.25,1.35,0,1000,74.71132963313875,215.67085180184597,29.942529678344727,7984,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p35_l0p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p20_l0p75_n1000_seed0,factorized,1.75,1.0,0.75,1.2,0,1000,74.71574342333696,216.72448943211202,31.57740020751953,7816,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p20_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p45_l0p375_n1000_seed0,factorized,1.75,1.0,0.375,1.45,0,1000,74.71832526510684,216.16941169776737,29.407804489135742,8032,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p45_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p40_l0p375_n1000_seed0,factorized,1.5,1.0,0.375,1.4,0,1000,74.72627690959467,215.84337433087603,29.447402954101562,7984,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p40_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l0p375_n1000_seed0,factorized,1.5,1.0,0.375,1.45,0,1000,74.72862708847754,216.0880141042736,29.37468719482422,7960,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p30_l0p75_n1000_seed0,factorized,1.25,1.0,0.75,1.3,0,1000,74.75131358055705,216.17384014668562,31.454181671142578,7738,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p30_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p25_l0p75_n1000_seed0,factorized,1.5,1.0,0.75,1.25,0,1000,74.75818968037777,216.2633567757756,31.742738723754883,7816,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p25_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p50_l1p125_n1000_seed0,factorized,1.5,1.0,1.125,1.5,0,1000,74.7605989612565,217.60466653888977,27.209468841552734,8416,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p50_l1p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p50_l1p0_n1000_seed0,factorized,1.5,1.0,1.0,1.5,0,1000,74.76484812825345,217.16705697019324,27.798860549926758,8260,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p50_l1p0_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p50_l0p75_n1000_seed0,factorized,1.25,1.0,0.75,1.5,0,1000,74.76686683995428,216.59617031357493,28.906766891479492,7828,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p50_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p35_l0p25_n1000_seed0,factorized,1.25,1.0,0.25,1.35,0,1000,74.7789723919883,215.55189213716858,30.62379264831543,7480,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p35_l0p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p35_l0p375_n1000_seed0,factorized,1.25,1.0,0.375,1.35,0,1000,74.79172980340661,215.53858378541372,30.956954956054688,7648,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p35_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p45_l0p125_n1000_seed0,factorized,1.25,1.0,0.125,1.45,0,1000,74.80375136558314,215.79057720224148,29.50260353088379,7810,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p45_l0p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p35_l0p125_n1000_seed0,factorized,1.75,1.0,0.125,1.35,0,1000,74.81575784574648,215.64253631361316,30.208288192749023,7870,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p35_l0p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p40_l0p25_n1000_seed0,factorized,1.5,1.0,0.25,1.4,0,1000,74.81826725544198,215.84196053522658,29.388896942138672,7900,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p40_l0p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p50_l0p625_n1000_seed0,factorized,1.25,1.0,0.625,1.5,0,1000,74.8197288066101,216.464732805292,29.065465927124023,7912,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p50_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p50_l0p5_n1000_seed0,factorized,1.25,1.0,0.5,1.5,0,1000,74.8271489717605,216.27315507171465,29.111703872680664,7942,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p50_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p30_l0p375_n1000_seed0,factorized,1.5,1.0,0.375,1.3,0,1000,74.83737021535353,215.8902414536832,31.015914916992188,7870,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p30_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p30_l0p25_n1000_seed0,factorized,1.75,1.0,0.25,1.3,0,1000,74.83954701837126,215.7430140731442,30.5843563079834,7918,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p30_l0p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p30_l0p5_n1000_seed0,factorized,1.5,1.0,0.5,1.3,0,1000,74.84376347970925,215.95551792410254,30.808319091796875,7894,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p30_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p45_l0_n1000_seed0,factorized,1.25,1.0,0.0,1.45,0,1000,74.85509306114534,215.65075652674022,29.9055233001709,7762,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p45_l0_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l0p125_n1000_seed0,factorized,1.5,1.0,0.125,1.45,0,1000,74.85864399088825,215.8319525685331,28.82957649230957,7888,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l0p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p40_l0p125_n1000_seed0,factorized,1.25,1.0,0.125,1.4,0,1000,74.85999287417064,215.49388694286745,30.187286376953125,7612,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p40_l0p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p50_l0p875_n1000_seed0,factorized,1.5,1.0,0.875,1.5,0,1000,74.88067100247338,216.91585310419828,27.96721076965332,8068,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p50_l0p875_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p35_l0p125_n1000_seed0,factorized,1.25,1.0,0.125,1.35,0,1000,74.88997230577559,215.54773192975142,30.627939224243164,7594,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p35_l0p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p25_l1p25_n1000_seed0,factorized,1.25,1.0,1.25,1.25,0,1000,74.89070165043034,216.75761763095056,31.906280517578125,7642,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p25_l1p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p45_l0p375_n1000_seed0,factorized,1.25,1.0,0.375,1.45,0,1000,74.89913119460107,215.97624366767593,29.190670013427734,7738,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p45_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p45_l0p25_n1000_seed0,factorized,1.25,1.0,0.25,1.45,0,1000,74.91716845578719,215.92630437782373,29.31864356994629,7942,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p45_l0p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p50_l0p75_n1000_seed0,factorized,1.5,1.0,0.75,1.5,0,1000,74.9216596274008,216.70095965892438,28.03614616394043,7906,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p50_l0p75_n1000_seed0/nominal_intervention_fid5k.json
